movieId,title
5688|Bob & Carol & Ted & Alice
5689|Reconstruction
5690|Happenstance (Battement d'ailes du papillon, Le)
5691|Kopps
5692|Undead
5693|Into the Woods
5694|Pirates of Silicon Valley
5695|Manufacturing Consent: Noam Chomsky and the Media
5696|Clock, The
5697|Leave Her to Heaven
5698|Rapa Nui
5699|Roxie Hart
5700|Killing Me Softly
5701|Winter War (Talvisota)
5702|Philadelphia Experiment, The
5703|Revenge of the Pink Panther
5704|Angels with Dirty Faces
5705|Taxi
5706|Taxi 3
5707|Tokyo Godfathers
5708|Butcher, The (Boucher, Le)
5709|Our Hospitality
5710|All of Me
5711|Farmer's Daughter, The
5712|Lassie Come Home
5713|Overboard
5714|Mask of Fu Manchu, The
5715|By the Light of the Silvery Moon
5716|Butterfield 8
5717|Johnny Guitar
5718|Exterminating Angel, The (Ángel exterminador, El)
5719|Fahrenheit 9/11
5720|Roxanne
5721|Dr. Terror's House of Horrors
5722|Such a Long Journey
5723|Hard Times
5724|Last Starfighter, The
5725|Tank
5726|Spider-Man 2
5727|Before Sunset
5728|Clearing, The
5729|King Arthur
5730|Anchorman: The Legend of Ron Burgundy
5731|Sleepover
5732|Cinderella Story, A
5733|I, Robot
5734|Maria Full of Grace (Maria, Llena eres de gracia)
5735|Long Day's Journey Into Night
5736|Man of La Mancha
5737|Short Film About Killing, A (Krótki film o zabijaniu)
5738|Tin Star, The
5739|Zandalee
5740|How the West Was Won
5741|Joan of Arc
5742|Live Forever
5743|Bourne Supremacy, The
5744|Catwoman
5745|A Home at the End of the World
5746|Some Girl
5747|Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)
5748|Enemy Below, The
5749|Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)
5750|Shock to the System, A
5751|Slaughterhouse-Five
5752|Wake Island
5753|You Were Never Lovelier
5754|Bachelor and the Bobby-Soxer, The
5755|Breezy
5756|Comfort of Strangers, The
5757|Destination Tokyo
5758|How I Got Into College
5759|Map of the Human Heart
5760|Mr. Blandings Builds His Dream House
5761|My Favorite Wife
5762|Super, The
5763|Two of a Kind
5764|Leopard, The (Gattopardo, Il)
5765|Goodbye, Columbus
5766|President's Analyst, The
5767|Day of the Locust, The
5768|Moulin Rouge
5769|Belly of an Architect, The
5770|Love Happy
5771|Woman Is a Woman, A (femme est une femme, Une)
5772|Mamma Roma
5773|Lower Depths, The (Donzoko)
5774|Ruby Cairo
5775|King of the Ants
5776|Yesterday, Today and Tomorrow (Ieri, oggi, domani)
5777|Beautiful Troublemaker, The (La belle noiseuse)
5778|Balance, La
5779|Gun Crazy (a.k.a. Deadly Is the Female)
5780|Set-Up, The
5781|Prime of Miss Jean Brodie, The
5782|My Voyage to Italy (Il mio viaggio in Italia)
5783|This Gun for Hire
5784|Big Clock, The
5785|Criss Cross
5786|5th Musketeer, The (a.k.a. Fifth Musketeer, The)
5787|Sherlock Holmes: Terror by Night
5788|Spy Who Came in from the Cold, The
5789|Sherlock Holmes and the Secret Weapon
5790|Sherlock Holmes: The Woman in Green
5791|Counterfeit Traitor, The
5792|Bon Voyage
5793|Manchurian Candidate, The
5794|Village, The
5795|Garden State
5796|Early Summer (Bakushû)
5797|Port of Shadows (Quai des brumes)
5798|Thunderbirds Are GO
5799|Revengers Tragedy
5800|PTU
5801|Funny Thing Happened on the Way to the Forum, A
5802|Collateral
5803|Little Black Book
5804|Code 46
5805|Attack the Gas Station! (Juyuso seubgyuksageun)
5806|Harold and Kumar Go to White Castle
5807|Princess Diaries 2: Royal Engagement, The
5808|Danny Deckchair
5809|AVP: Alien vs. Predator
5810|Yu-Gi-Oh!
5811|We Don't Live Here Anymore
5812|Without a Paddle
5813|Exorcist: The Beginning
5814|Cheerleader Camp
5815|Human Resources (Ressources humaines)
5816|Bill Cosby, Himself
5817|Dead Ringer
5818|Anacondas: The Hunt for the Blood Orchid
5819|Suspect Zero
5820|Vanity Fair
5821|Paparazzi
5822|Wicker Park
5823|Alice Doesn't Live Here Anymore
5824|Seeing Other People
5825|Vitelloni, I (a.k.a. The Young and the Passionate)
5826|Lord Jim
5827|Cellular
5828|Resident Evil: Apocalypse
5829|Criminal
5830|Sky Captain and the World of Tomorrow
5831|Wimbledon
5832|Anatomy of Hell (Anatomie de l'enfer)
5833|Head in the Clouds
5834|First Daughter
5835|Forgotten, The
5836|Last Shot, The
5837|Dirty Shame, A
5838|Motorcycle Diaries, The (Diarios de motocicleta)
5839|Shaun of the Dead
5840|Black Orchid, The
5841|Murder on the Orient Express
5842|Mask
5843|Boston Strangler, The
5844|Last Flight of Noah's Ark, The
5845|Man with One Red Shoe, The
5846|Sentinel, The
5847|SSSSSSS
5848|Whispers in the Dark
5849|1492: Conquest of Paradise
5850|Cannibal Holocaust
5851|Shark Tale
5852|Ladder 49
5853|I Heart Huckabees
5854|Taxi
5855|Around the Bend
5856|Primer
5857|Stage Beauty
5858|Shall We Dance?
5859|Team America: World Police
5860|P.S.
5861|Country Girl, The
5862|Rose Tattoo, The
5863|Tess
5864|Fearless Vampire Killers, The
5865|It's Alive
5866|Decline of the American Empire, The (Déclin de l'empire américain, Le)
5867|Bebe's Kids
5868|Friday Night Lights
5869|Tarnation
5870|Final Cut, The
5871|Being Julia
5872|Surviving Christmas
5873|Grudge, The
5874|Alfie
5875|Sideways
5876|The Machinist
5877|Vera Drake
5878|Undertow
5879|Enduring Love
5880|Saw
5881|Ray
5882|Birth
5883|Incredibles, The
5884|It's All About Love
5885|Polar Express, The
5886|Kinsey
5887|Seed of Chucky (Child's Play 5)
5888|After the Sunset
5889|Bridget Jones: The Edge of Reason
5890|Finding Neverland
5891|National Treasure
5892|Bad Education (La mala educación)
5893|SpongeBob SquarePants Movie, The
5894|Alexander
5895|Christmas with the Kranks
5896|Closer
5897|I Am David
5898|House of Flying Daggers (Shi mian mai fu)
5899|Ocean's Twelve
5900|Blade: Trinity
5901|Damn Yankees!
5902|Ladies Man, The
5903|That's Entertainment
5904|That's Entertainment, Part II
5905|Alexander the Great
5906|D.A.R.Y.L.
5907|Fire in the Sky
5908|Invisible Man Returns, The
5909|Love Me If You Dare (Jeux d'enfants)
5910|Portrait of Jennie
5911|Since You Went Away
5912|Control Room
5913|Dr. Jekyll and Mr. Hyde
5914|Hunchback of Notre Dame, The
5915|HE Who Gets Slapped
5916|Sherlock Jr.
5917|Greed
5918|Phantom of the Opera, The
5919|Unknown, The (a.k.a. Alonzo the Armless)
5920|Pandora's Box (Büchse der Pandora, Die)
5921|Cameraman, The
5922|Crowd, The
5923|Steamboat Bill, Jr.
5924|Andalusian Dog, An (Chien andalou, Un)
5925|Little Caesar
5926|Champ, The
5927|Monkey Business
5928|Night Nurse
5929|Doctor X
5930|Old Dark House, The
5931|Scarface
5932|Shanghai Express
5933|Vampyr
5934|Dinner at Eight
5935|Ghoul, The
5936|Gold Diggers of 1933
5937|Lady for a Day
5938|She Done Him Wrong
5939|Vampire Bat, The
5940|Atalante, L'
5941|Black Cat, The
5942|Lost Patrol, The
5943|Scarlet Pimpernel, The
5944|Informer, The
5945|Mark of the Vampire
5946|Werewolf of London
5947|Fury
5948|Libeled Lady
5949|Mr. Deeds Goes to Town
5950|Petrified Forest, The
5951|Show Boat
5952|These Three
5953|Wife vs. Secretary
5954|Camille
5955|Captains Courageous
5956|Dead End
5957|Nothing Sacred
5958|Prisoner of Zenda, The
5959|Stage Door
5960|Topper
5961|Dawn Patrol, The
5962|Holiday
5963|Gaslight
5964|Roaring Twenties, The
5965|Wuthering Heights
5966|Abe Lincoln in Illinois
5967|Boom Town
5968|Letter, The
5969|Sea Hawk, The
5970|Ball of Fire
5971|47 Ronin, The (Genroku Chûshingura)
5972|Here Comes Mr. Jordan
5973|Never Give a Sucker an Even Break
5974|That Uncertain Feeling
5975|Across the Pacific
5976|All Through the Night
5977|My Favorite Blonde
5978|Random Harvest
5979|Action in the North Atlantic
5980|Heaven Can Wait
5981|Mr. Lucky
5982|Day of Wrath (Vredens dag)
5983|Cover Girl
5984|Curse of the Cat People, The
5985|Mask of Dimitrios, The
5986|Ministry of Fear
5987|Miracle of Morgan's Creek, The
5988|Mr. Skeffington
5989|Passage to Marseille
5990|Woman in the Window, The
5991|Isle of the Dead
5992|They Were Expendable
5993|Tree Grows in Brooklyn, A
5994|Beast with Five Fingers, The
5995|Blue Dahlia, The
5996|Deception
5997|Great Expectations
5998|Humoresque
5999|Stranger, The
6000|Nightmare Alley
6001|Odd Man Out
6002|Two Mrs. Carrolls, The
6003|Babe Ruth Story, The 
6004|Easter Parade
6005|Fort Apache
6006|Lady from Shanghai, The
6007|Letter from an Unknown Woman
6008|Naked City, The
6009|They Live by Night
6010|Unfaithfully Yours
6011|Barkleys of Broadway, The
6012|Letter to Three Wives, A
6013|Orpheus (Orphée)
6014|Gunfighter, The
6015|King Solomon's Mines
6016|Young and the Damned, The (Olvidados, Los)
6017|Carrie
6018|Clash by Night
6019|Life of Oharu, The (Saikaku ichidai onna)
6020|Magnificent Obsession
6021|Salt of the Earth
6022|Samurai I: Musashi Miyamoto (Miyamoto Musashi)
6023|Star Is Born, A
6024|Three Coins in the Fountain
6025|The Wild One
6026|Cobweb, The
6027|Confidential Report
6028|Night and Fog (Nuit et brouillard)
6029|Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô)
6030|Unknown Soldier, The (Tuntematon sotilas)
6031|Carousel
6032|Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima)
6033|Jailhouse Rock
6034|Last Hurrah, The
6035|Teacher's Pet
6036|Vikings, The
6037|Al Capone
6038|Nun's Story, The
6039|Pickpocket
6040|Floating Weeds (Ukigusa)
6041|Young Philadelphians, The
6042|Bad Sleep Well, The (Warui yatsu hodo yoku nemuru)
6043|Paris Blues
6044|Advise and Consent
6045|Harakiri (Seppuku)
6046|Music Man, The
6047|Mutiny on the Bounty
6048|Eclisse, L' (Eclipse)
6049|Carabineers, The (Carabiniers, Les)
6050|McLintock!
6051|Murder at the Gallop
6052|36 Hours
6053|Becket
6054|Behold a Pale Horse
6055|Best Man, The
6056|Hush... Hush, Sweet Charlotte
6057|Naked Kiss, The
6058|Onibaba
6059|Robinson Crusoe on Mars
6060|What a Way to Go!
6061|Battle of Algiers, The (La battaglia di Algeri)
6062|Charlie Brown Christmas, A
6063|Dracula: Prince of Darkness
6064|Loved One, The
6065|Thousand Clowns, A
6066|Train, The
6067|Andrei Rublev (Andrey Rublyov)
6068|Au Hasard Balthazar
6069|Batman
6070|Khartoum
6071|Manos: The Hands of Fate
6072|Closely Watched Trains (Ostre sledované vlaky)
6073|Tokyo Drifter (Tôkyô nagaremono)
6074|Don't Look Back
6075|Branded to Kill (Koroshi no rakuin)
6076|Bride Wore Black, The (La mariée était en noir)
6077|Play Time (a.k.a. Playtime)
6078|Point Blank
6079|Tony Rome
6080|Two for the Road
6081|Up the Down Staircase
6082|War Wagon, The
6083|Petulia
6084|Yours, Mine and Ours
6085|Alice's Restaurant
6086|Last Summer
6087|My Night At Maud's (Ma Nuit Chez Maud)
6088|Marlowe
6089|Violent City (Family, The) (Città violenta)
6090|Dodes'ka-den (Clickety-Clack)
6091|Claire's Knee (Genou de Claire, Le)
6092|Performance
6093|Zabriskie Point
6094|Beguiled, The
6095|The Devils
6096|Duel
6097|Go-Between, The
6098|Johnny Got His Gun
6099|Lawman
6100|They Call Me Trinity
6101|Nicholas and Alexandra
6102|Support Your Local Gunfighter
6103|Topo, El
6104|Emigrants, The (Utvandrarna)
6105|Dr. Phibes Rises Again
6106|The Tall Blond Man with One Black Shoe
6107|Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru)
6108|Lady Sings the Blues
6109|Slither
6110|Charley Varrick
6111|Dark Star
6112|Executive Action
6113|My Name Is Nobody (Il Mio nome è Nessuno)
6114|Save the Tiger
6115|Scarecrow
6116|Sisters
6117|Theatre of Blood
6118|Walking Tall
6119|Butley
6120|California Split
6121|Cars That Ate Paris, The
6122|Emmanuelle
6123|Phantom of Liberty, The (Fantôme de la liberté, Le)
6124|Groove Tube, The
6125|Harry and Tonto
6126|Hearts and Minds
6127|Holy Mountain, The (Montaña sagrada, La)
6128|Thieves Like Us
6129|Cousin cousine
6130|Farewell, My Lovely
6131|French Connection II
6132|Great Waldo Pepper, The
6133|Story of Adele H., The (Histoire d'Adèle H., L')
6134|Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)
6135|Night Moves
6136|Passenger, The (Professione: reporter)
6137|1900 (Novecento)
6138|Small Change (Argent de poche, L')
6139|Futureworld
6140|Harlan County U.S.A.
6141|The Missouri Breaks
6142|Silver Streak
6143|Demon Seed
6144|High Anxiety
6145|Man Who Loved Women, The (Homme qui aimait les femmes, L')
6146|New York, New York
6147|Sorcerer
6148|Turning Point, The
6149|Five Deadly Venoms
6150|Gates of Heaven
6151|Hobbit, The
6152|Clonus Horror, The
6153|Wedding, A
6154|Best Boy
6155|Hair
6156|In-Laws, The
6157|Starting Over
6158|Hitch Hikers Guide to the Galaxy, The
6159|Smiley's People
6160|Bad Boys
6161|Blue Thunder
6162|Day After, The
6163|Doctor Detroit
6164|Eddie Murphy Delirious
6165|Norte, El
6166|Merry Christmas Mr. Lawrence
6167|Pirates of Penzance, The
6168|Rumble Fish
6169|Star 80
6170|Strange Invaders
6171|To Be or Not to Be
6172|Twilight Zone: The Movie
6173|4th Man, The (Fourth Man, The) (Vierde man, De)
6174|Suburbia
6175|Yellowbeard
6176|Another Country
6177|Choose Me
6178|Comfort and Joy
6179|Hit, The
6180|Ice Pirates, The
6181|Times of Harvey Milk, The
6182|Anne of Green Gables
6183|Creator
6184|Police Story (Ging chaat goo si)
6185|Mishima: A Life in Four Chapters
6186|Spies Like Us
6187|Stuff, The
6188|White Nights
6189|'Round Midnight
6190|Asterix in Britain (Astérix chez les Bretons)
6191|Best of Times, The
6192|Club Paradise
6193|Solarbabies
6194|Better Tomorrow, A (Ying hung boon sik)
6195|Decalogue, The (Dekalog)
6196|Prince of Darkness
6197|Chinese Ghost Story, A (Sinnui yauwan)
6198|Street Smart
6199|Better Tomorrow II, A (Ying hung boon sik II)
6200|Bourne Identity, The
6201|Dominick and Eugene
6202|Killer Klowns from Outer Space
6203|Moonwalker
6204|Pascali's Island
6205|World Apart, A
6206|Lonesome Dove
6207|Kiki's Delivery Service (Majo no takkyûbin)
6208|Monsieur Hire
6209|Cry-Baby
6210|Bullet in the Head
6211|Frankenhooker
6212|Ghost Dad
6213|Hard to Kill
6214|Havana
6215|I Hired a Contract Killer
6216|It
6217|Ju Dou
6218|Krays, The
6219|Narrow Margin
6220|Nuns on the Run
6221|Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie)
6222|Riff-Raff
6223|State of Grace
6224|35 Up
6225|Days of Being Wild (A Fei jingjyuhn)
6226|Begotten
6227|Dutch
6228|Guilty by Suspicion
6229|Hearts of Darkness: A Filmmakers Apocalypse
6230|Homicide
6231|Kiss Before Dying, A
6232|Light Sleeper
6233|Once Around
6234|Other People's Money
6235|Out for Justice
6236|Prospero's Books
6237|Quigley Down Under
6238|Rubin and Ed
6239|Stone Cold
6240|All the Mornings of the World (Tous les matins du monde)
6241|Innocent Blood
6242|Porco Rosso (Crimson Pig) (Kurenai no buta)
6243|Mambo Kings, The
6244|Night and the City
6245|Story of Qiu Ju, The (Qiu Ju da guan si)
6246|Shining Through
6247|Heart in Winter, A (Un coeur en hiver)
6248|Bad Boy Bubby
6249|Barbarians at the Gate
6250|Fortress
6251|Snapper, The
6252|Sonatine (Sonachine)
6253|Splitting Heirs
6254|Three of Hearts
6255|Darkman II: Return of Durant, The
6256|Fist of Legend (Jing wu ying xiong)
6257|Major League II
6258|Pure Formality, A (Pura formalità, Una)
6259|Last of the Dogmen
6260|Whisper of the Heart (Mimi wo sumaseba)
6261|Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban)
6262|Cannibal! The Musical (a.k.a. Alferd Packer: The Musical)
6263|Summer's Tale, A (Conte d'été)
6264|God of Cookery (Sik san)
6265|Jack Frost
6266|Pusher
6267|Robinson Crusoe (Daniel Defoe's Robinson Crusoe)
6268|Boxer, The
6269|Snow White: A Tale of Terror
6270|Gummo
6271|Men with Guns
6272|From the Earth to the Moon
6273|Interview, The
6274|RKO 281
6275|Gia
6276|Who Am I? (Wo shi shei)
6277|Kingdom II, The (Riget II)
6278|Rogue Trader
6279|Breast Men
6280|Murder of Crows, A
6281|Batman & Mr. Freeze: Subzero
6282|Pentagon Wars, The
6283|Two Hands
6284|Addams Family Reunion
6285|Hole, The (Dong)
6286|Lady Snowblood (Shurayukihime)
6287|Takedown
6288|Godson, The
6289|Batman/Superman Movie, The
6290|Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)
6291|Venus Beauty Institute (Vénus beauté)
6292|Prophecy 3: The Ascent, The
6293|Taxi 2
6294|Essex Boys
6295|Katsastus
6296|Radiohead: Meeting People Is Easy
6297|10th Kingdom, The
6298|2046
6299|Restless (Levottomat)
6300|Batman Beyond: Return of the Joker
6301|Audition (Ôdishon)
6302|Mimic 2
6303|Monday
6304|The Hole
6305|Sleeping Dictionary, The
6306|Good Advice
6307|Spiral
6308|Werckmeister Harmonies (Werckmeister harmóniák)
6309|Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre)
6310|61*
6311|Tunnel, The (Tunnel, Der)
6312|Run Ronnie Run
6313|Joint Security Area (Gongdong gyeongbi guyeok JSA)
6314|Dagon
6315|Ripley's Game
6316|Jalla! Jalla!
6317|Beautiful Country, The
6318|Darkness
6319|Blood: The Last Vampire
6320|Blueberry
6321|Shackleton's Antarctic Adventure
6322|American Psycho II: All American Girl
6323|Samurai (Samourais)
6324|Ali G Indahouse
6325|Cube 2: Hypercube
6326|Stark Raving Mad
6327|Pulse (Kairo)
6328|Lost Battalion, The
6329|Balzac and the Little Chinese Seamstress (Xiao cai feng)
6330|My Sassy Girl (Yeopgijeogin geunyeo)
6331|Gathering, The
6332|Warrior, The
6333|Nothing
6334|Waterboys
6335|Happiness of the Katakuris, The (Katakuri-ke no kôfuku)
6336|Sex Is Comedy
6337|Dead End
6338|Sympathy for Mr. Vengeance (Boksuneun naui geot)
6339|Immortel (ad vitam) (Immortal)
6340|Battlestar Galactica
6341|Sound of Thunder, A
6342|Twin Sisters (De tweeling)
6343|Pahat pojat
6344|Remember Me (Ricordati di me)
6345|Bright Young Things
6346|Animatrix, The
6347|Brown Bunny, The
6348|Ju-on: The Curse
6349|11:14
6350|Bring It On Again
6351|Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)
6352|And Starring Pancho Villa as Himself
6353|Evil (Ondskan)
6354|Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka)
6355|In Hell
6356|Lemony Snicket's A Series of Unfortunate Events
6357|Levottomat 3
6358|Very Long Engagement, A (Un long dimanche de fiançailles)
6359|Last Life in the Universe (Ruang rak noi nid mahasan)
6360|Head-On (Gegen die Wand)
6361|Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu)
6362|Cat Returns, The (Neko no ongaeshi)
6363|Twilight Samurai, The (Tasogare Seibei)
6364|Ginger Snaps: Unleashed
6365|When the Last Sword is Drawn (Mibu gishi den)
6366|Comic Book: The Movie
6367|Trauma
6368|Intimate Strangers (Confidences trop intimes)
6369|Ju-on: The Grudge
6370|Old Boy
6371|Red Lights (Feux rouges)
6372|One Missed Call (Chakushin ari)
6373|Jacket, The
6374|Millions
6375|Saddest Music in the World, The
6376|Starship Troopers 2: Hero of the Federation
6377|Interstella 5555: The 5tory of the 5ecret 5tar 5ystem
6378|Ong-Bak: The Thai Warrior (Ong Bak)
6379|Infernal Affairs 2 (Mou gaan dou II)
6380|Sea Inside, The (Mar adentro)
6381|Spanglish
6382|Buddy
6383|Chorus, The (Choristes, Les)
6384|Saints and Soldiers
6385|Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)
6386|Interpreter, The
6387|Open Water
6388|Memory of a Killer, The (Zaak Alzheimer, De)
6389|Bobby Jones, Stroke of Genius
6390|Layer Cake
6391|Silver City
6392|Return, The (Vozvrashcheniye)
6393|Flight of the Phoenix
6394|Mean Creek
6395|Ring Two, The
6396|Corporation, The
6397|Vibrator
6398|Yes Men, The
6399|Azumi
6400|Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo)
6401|Something the Lord Made
6402|Metallica: Some Kind of Monster
6403|Born into Brothels
6404|DiG!
6405|Riding Giants
6406|When Will I Be Loved
6407|What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)
6408|Scanner Darkly, A
6409|Casshern
6410|Outfoxed: Rupert Murdoch's War on Journalism
6411|Million Dollar Baby
6412|Narrow Margin, The
6413|Hotel Rwanda
6414|Hellraiser: Inferno
6415|Charlie and the Chocolate Factory
6416|3-Iron (Bin-jip)
6417|Life Aquatic with Steve Zissou, The
6418|Aviator, The
6419|Phantom of the Opera, The
6420|Beyond the Sea
6421|Woodsman, The
6422|In Good Company
6423|Meet the Fockers
6424|Assassination of Richard Nixon, The
6425|Love Song for Bobby Long, A
6426|Merchant of Venice, The
6427|Captain Kidd
6428|White Noise
6429|Upside of Anger, The
6430|Grateful Dead Movie, The
6431|Last Train from Gun Hill
6432|Sweet Liberty
6433|Phantom of the Opera, The
6434|I Remember Mama
6435|Testament
6436|Smooth Talk
6437|Hell's Angels
6438|Man Trouble
6439|Battles Without Honor & Humanity (Jingi naki tatakai)
6440|Stander
6441|Hester Street
6442|Sergeant York
6443|Madame Rosa (La vie devant soi)
6444|Life and Death of Peter Sellers, The
6445|Badge, The
6446|Appleseed (Appurushîdo)
6447|Many Adventures of Winnie the Pooh, The
6448|Elektra
6449|Coach Carter
6450|Iceman
6451|Ice Station Zebra
6452|Boys Town
6453|Shivers (They Came from Within)
6454|Gold Diggers of 1935
6455|Rocco and His Brothers (Rocco e i suoi fratelli)
6456|Mortal Storm, The
6457|Christmas in July
6458|I Married a Witch
6459|Memories of Murder (Salinui chueok)
6460|Chase, The
6461|Hobson's Choice
6462|Downfall (Untergang, Der)
6463|Assault on Precinct 13
6464|Are We There Yet?
6465|Alone in the Dark
6466|Hide and Seek
6467|Aliens of the Deep
6468|Boogeyman
6469|Wedding Date, The
6470|Nobody Knows (Dare mo shiranai)
6471|Employee of the Month
6472|Magic in the Water
6473|Great White Hope, The
6474|Professionals, The
6475|Salem's Lot
6476|Beau Geste
6477|Trou, Le (Hole, The) (Night Watch, The)
6478|Double Dragon
6479|Rosenstrasse
6480|Casque d'or
6481|Hands Off the Loot (Touchez pas au grisbi)
6482|El Cid
6483|Bunker, The
6484|Reap the Wild Wind
6485|Howl's Moving Castle (Hauru no ugoku shiro)
6486|Steamboy (Suchîmubôi)
6487|Blade, The (Dao)
6488|Hitch
6489|Inside Deep Throat
6490|Bride & Prejudice
6491|Constantine
6492|Son of the Mask
6493|Because of Winn-Dixie
6494|Turtles Can Fly (Lakposhtha hâm parvaz mikonand)
6495|Pauly Shore Is Dead
6496|The Boyfriend School
6497|Night and the City
6498|Frozen Land (Paha maa)
6499|Night Watch (Nochnoy dozor)
6500|Sons of the Desert
6501|Morocco
6502|Man of the House
6503|Kung Fu Hustle (Gong fu)
6504|Shark Skin Man and Peach Hip Girl (Samehada otoko to momojiri onna)
6505|Zelary
6506|Seven-Per-Cent Solution, The
6507|Three Musketeers, The
6508|Masculin Féminin
6509|Fallen Angel
6510|Four Feathers, The
6511|Curse of the Demon (Night of the Demon)
6512|Control (Kontroll)
6513|Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null)
6514|Sicilian Clan, The (Clan des Siciliens, Le)
6515|Cursed
6516|Loop the Loop (Up and Down) (Horem pádem)
6517|Pacifier, The
6518|Be Cool
6519|Gunner Palace
6520|Walk on Water
6521|Hostage
6522|Robots
6523|Class Action
6524|Oh, God! You Devil
6525|Butch and Sundance: The Early Days
6526|It Happened to Jane
6527|Once Upon a Forest
6528|Twentieth Century
6529|Green Berets, The
6530|Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud)
6531|Violent Cop (Sono otoko, kyôbô ni tsuki)
6532|Thriller: A Cruel Picture (Thriller - en grym film)
6533|Cube Zero
6534|Julia
6535|Thirty Seconds Over Tokyo
6536|Vares: Private Eye (Vares - Yksityisetsivä)
6537|Girl Crazy
6538|Ice Princess
6539|Melinda and Melinda
6540|Miss Congeniality 2: Armed and Fabulous
6541|D.E.B.S.
6542|League of Ordinary Gentlemen, A
6543|River, The
6544|Stella Dallas
6545|Unfaithful, The
6546|Panic in the Streets
6547|Call Northside 777
6548|Sword of Doom, The (Dai-bosatsu tôge)
6549|Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)
6550|Knockin' on Heaven's Door
6551|City of Hope
6552|We're No Angels
6553|Sons and Lovers
6554|Ruggles of Red Gap
6555|This Sporting Life
6556|Touch of Zen, A (Xia nu)
6557|Zu: Warriors from the Magic Mountain (Xin shu shan jian ke)
6558|Speedy
6559|Memories (Memorîzu)
6560|Investigating Sex (a.k.a. Intimate Affairs)
6561|Wild Parrots of Telegraph Hill, The
6562|Ballad of Jack and Rose, The
6563|Sin City
6564|Beauty Shop
6565|Sahara
6566|Fever Pitch
6567|Eros
6568|Rhinestone
6569|Electra Glide in Blue
6570|Bring on the Night
6571|Special Day, A (Giornata particolare, Una)
6572|Man Who Planted Trees, The (Homme qui plantait des arbres, L')
6573|Blind Horizon
6574|Burn! (Queimada)
6575|Battle of the Bulge
6576|Little Girl Who Lives Down the Lane, The
6577|Major Barbara
6578|Hawaii
6579|Pretty Maids All in a Row
6580|Sexmission (Seksmisja)
6581|Waterloo Bridge
6582|Hotel Terminus: The Life and Times of Klaus Barbie (Hôtel Terminus)
6583|Sorrow and the Pity, The (Le chagrin et la pitié)
6584|With Six You Get Eggroll
6585|Holiday (Jour de fête)
6586|Big Store, The
6587|Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo)
6588|Trip to the Moon, A (Voyage dans la lune, Le)
6589|Life Is Sweet
6590|Chant of Jimmy Blacksmith, The
6591|Let Him Have It
6592|Wilson
6593|Hitchhiker's Guide to the Galaxy, The
6594|Eiger Sanction, The
6595|Amityville Horror, The
6596|Mutant Aliens
6597|Act of Violence
6598|Frisco Kid, The
6599|House of D
6600|Palindromes
6601|Lot Like Love, A
6602|Enron: The Smartest Guys in the Room
6603|xXx: State of the Union
6604|Kingdom of Heaven
6605|House of Wax
6606|Crash
6607|Mysterious Skin
6608|Isadora
6609|San Francisco
6610|On Borrowed Time
6611|Taste of Tea, The (Cha no aji)
6612|Kes
6613|Cocoanuts, The
6614|Kids Return (Kizzu ritân)
6615|Off the Map
6616|Unleashed (Danny the Dog)
6617|Ugly, Dirty and Bad (Brutti sporchi e cattivi)
6618|DuckTales: The Movie - Treasure of the Lost Lamp
6619|Samaritan Girl (Samaria)
6620|Star Wars: Episode III - Revenge of the Sith
6621|Kicking & Screaming
6622|Monster-in-Law
6623|Divorce - Italian Style (Divorzio all'italiana)
6624|Carefree
6625|9 Songs
6626|Bad Guy (Nabbeun namja)
6627|Madagascar
6628|Airborne
6629|Mad Hot Ballroom
6630|Dominion: Prequel to the Exorcist
6631|Longest Yard, The
6632|Cinderella Man
6633|Sisterhood of the Traveling Pants, The
6634|Lords of Dogtown
6635|Mr. & Mrs. Smith
6636|Adventures of Sharkboy and Lavagirl 3-D, The
6637|High Tension (Haute tension) (Switchblade Romance)
6638|Ladies in Lavender
6639|It's All Gone Pete Tong
